# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:gr.fac. D             20:gr.fac. f          
       6.369132571972e+02       9.308251806625e-04       4.230214257715e+02       2.138006374134e+00       1.418992475717e+04       2.224428571922e+01       9.051941121232e+06       2.061328707058e+02       4.556439237957e-01       6.363519810780e-01       2.888307829875e-04       2.094114253834e-40       1.897459536118e-04       6.308272778303e-05       4.385135802907e-08       3.152002912140e-01       4.571071255839e+00       3.163396439163e+00       1.575296176344e-01       2.480076533046e-01 
       6.324724991928e+02       9.415412068204e-04       4.251100036421e+02       2.114476962823e+00       1.418783617930e+04       2.239692519783e+01       8.987604042642e+06       2.069748371427e+02       4.430881493091e-01       6.231546127673e-01       2.828406920694e-04       2.050684205819e-40       1.845206977811e-04       6.134332513918e-05       4.385135802907e-08       3.065145970394e-01       4.471012826309e+00       3.097788061952e+00       1.578029468512e-01       2.483167696611e-01 
       6.280626475314e+02       9.523764784855e-04       4.272071215452e+02       2.091213575056e+00       1.418573906140e+04       2.255059828631e+01       8.923718571154e+06       2.078187318517e+02       4.308783426676e-01       6.102309242755e-01       2.769748203865e-04       2.008154786429e-40       1.794393729508e-04       5.965186653563e-05       4.385135802907e-08       2.980682326569e-01       4.373174216499e+00       3.033540258854e+00       1.580770915319e-01       2.486247867673e-01 
       6.236834872005e+02       9.633322855278e-04       4.293128072510e+02       2.068213094969e+00       1.418363337569e+04       2.270531183601e+01       8.860281558302e+06       2.086645512191e+02       4.190049715636e-01       5.975752407298e-01       2.712305921976e-04       1.966507320730e-40       1.744980141265e-04       5.800703076744e-05       4.385135802907e-08       2.898546039126e-01       4.277505406201e+00       2.970624817537e+00       1.583520530606e-01       2.489317042236e-01 
       6.193348046826e+02       9.744099315200e-04       4.314270886183e+02       2.045472444754e+00       1.418151909433e+04       2.286107274213e+01       8.797289877482e+06       2.095122916011e+02       4.074587663082e-01       5.851820049149e-01       2.656054851647e-04       1.925723520973e-40       1.696927655415e-04       5.640753303254e-05       4.385135802907e-08       2.818672983240e-01       4.183957522247e+00       2.909014110598e+00       1.586278328221e-01       2.492375216797e-01 
       6.150163879449e+02       9.856107338829e-04       4.335499935951e+02       2.022988584175e+00       1.417939618935e+04       2.301788794394e+01       8.734740423804e+06       2.103619493235e+02       3.962307125969e-01       5.730457748336e-01       2.600970292455e-04       1.885785478574e-40       1.650198776481e-04       5.485212392885e-05       4.385135802907e-08       2.741000800758e-01       4.092482811704e+00       2.848681083439e+00       1.589044322022e-01       2.495422388348e-01 
       6.107280264287e+02       9.969360240308e-04       4.356815502185e+02       2.000758510090e+00       1.417726463273e+04       2.317576442507e+01       8.672630113936e+06       2.112135206825e+02       3.853120444740e-01       5.611612213187e-01       2.547028056094e-04       1.846675656249e-40       1.604757041915e-04       5.333958847901e-05       4.385135802907e-08       2.665468851526e-01       4.003034615697e+00       2.789599242390e+00       1.591818525877e-01       2.498458554367e-01 
       6.064695110392e+02       1.008387147520e-03       4.378217866155e+02       1.978779255974e+00       1.417512439633e+04       2.333470921377e+01       8.610955885959e+06       2.120670019444e+02       3.746942374915e-01       5.495231256937e-01       2.494204455763e-04       1.808376880319e-40       1.560566993641e-04       5.186874518206e-05       4.385135802907e-08       2.592018166064e-01       3.915567343872e+00       2.731742643084e+00       1.594600953664e-01       2.501483712817e-01 
       6.022406341355e+02       1.019965464197e-03       4.399707310035e+02       1.957047891456e+00       1.417297545194e+04       2.349472938316e+01       8.549714699217e+06       2.129223893461e+02       3.643690020556e-01       5.381263774824e-01       2.442476295762e-04       1.770872333171e-40       1.517594150391e-04       5.043844509113e-05       4.385135802907e-08       2.520591399542e-01       3.830036449453e+00       2.675085879065e+00       1.597391619272e-01       2.504497862145e-01 
       5.980411895204e+02       1.031672348350e-03       4.421284116905e+02       1.935561521859e+00       1.417081777126e+04       2.365583205155e+01       8.488903534169e+06       2.137796790955e+02       3.543282769570e-01       5.269659721658e-01       2.391820861319e-04       1.734145545879e-40       1.475804980793e-04       4.904757091660e-05       4.385135802907e-08       2.451132787020e-01       3.746398404902e+00       2.619604070642e+00       1.600190536599e-01       2.507501001271e-01 
       5.938709576923e+02       1.043509188991e-03       4.442948570757e+02       1.914324734209e+00       1.416865132587e+04       2.381802497274e+01       8.428519183428e+06       2.146388673690e+02       3.445641889329e-01       5.160369706312e-01       2.342215734528e-04       1.904052612577e-40       1.723133655972e-04       5.728636163062e-05       4.385135802907e-08       2.383587863717e-01       3.664639188003e+00       2.565272663277e+00       1.602997719524e-01       2.510483239762e-01 
       5.897297649374e+02       1.055477342937e-03       4.464700871343e+02       1.893319685933e+00       1.416647609581e+04       2.398131419248e+01       8.368559094070e+06       2.154999469452e+02       3.350691841830e-01       5.053346513561e-01       2.293639485095e-04       1.864563622183e-40       1.675681087832e-04       5.570675403771e-05       4.385135802907e-08       2.317904374791e-01       3.584659433141e+00       2.512068184214e+00       1.605813170906e-01       2.513464362938e-01 
       5.856173944401e+02       1.067578275167e-03       4.486541389800e+02       1.872551160261e+00       1.416429204397e+04       2.414570753989e+01       8.309020092920e+06       2.163629173323e+02       3.258358143630e-01       4.948542754014e-01       2.246070603674e-04       1.825893549392e-40       1.629535635458e-04       5.417068687471e-05       4.385135802907e-08       2.254030794916e-01       3.506447847794e+00       2.459967074063e+00       1.608636915737e-01       2.516434475883e-01 
       5.815336456785e+02       1.079813419274e-03       4.508470412879e+02       1.852016400768e+00       1.416209914166e+04       2.431121231661e+01       8.249899243450e+06       2.172277746239e+02       3.168568705960e-01       4.845912405627e-01       2.199488201537e-04       1.788025413173e-40       1.584661289818e-04       5.267696026052e-05       4.385135802907e-08       2.191917255321e-01       3.429964748714e+00       2.408946453222e+00       1.611468967962e-01       2.519393579387e-01 
       5.774783195246e+02       1.092184224074e-03       4.530488228262e+02       1.831712684512e+00       1.415989736012e+04       2.447783587076e+01       8.191193629523e+06       2.180945148856e+02       3.081253426174e-01       4.745410400559e-01       2.153871823057e-04       1.750942584576e-40       1.541023033881e-04       5.122440737489e-05       4.385135802907e-08       2.131515261179e-01       3.355171358600e+00       2.358983916472e+00       1.614309341537e-01       2.522341674699e-01 
       5.734512182355e+02       1.104692153762e-03       4.552595124561e+02       1.811637321604e+00       1.415768667049e+04       2.464558559729e+01       8.132900355259e+06       2.189631341554e+02       2.996344133037e-01       4.646992605392e-01       2.109201436725e-04       1.714628779427e-40       1.498586815290e-04       4.981189354766e-05       4.385135802907e-08       2.072777653750e-01       3.282029785030e+00       2.310057523136e+00       1.617158050429e-01       2.525278763522e-01 
       5.694521454428e+02       1.117338688076e-03       4.574791391329e+02       1.791787654797e+00       1.415546704381e+04       2.481446893819e+01       8.075016544888e+06       2.198336284439e+02       2.913774533512e-01       4.550615801759e-01       2.065457426361e-04       1.679068051186e-40       1.457319519791e-04       4.843831537301e-05       4.385135802907e-08       2.015658573573e-01       3.210502999882e+00       2.262145787451e+00       1.620015108620e-01       2.528204848013e-01 
       5.654809061437e+02       1.130125322460e-03       4.597077319058e+02       1.772161059061e+00       1.415323845104e+04       2.498449338282e+01       8.017539342612e+06       2.207059937344e+02       2.833480161025e-01       4.456237667375e-01       2.022620582505e-04       1.644244783945e-40       1.417188945386e-04       4.710259984809e-05       4.385135802907e-08       1.960113424676e-01       3.140554819251e+00       2.215227669139e+00       1.622880530104e-01       2.531119930772e-01 
       5.615373066911e+02       1.143053568233e-03       4.619453199189e+02       1.752754941184e+00       1.415100086303e+04       2.515566646817e+01       7.960465912471e+06       2.215802259834e+02       2.755398325140e-01       4.363816757457e-01       1.980672093980e-04       1.610143685574e-40       1.378163777203e-04       4.580370353547e-05       4.385135802907e-08       1.906098839769e-01       3.072149883844e+00       2.169282564169e+00       1.625754328886e-01       2.534024014847e-01 
       5.576211503523e+02       1.156124952759e-03       4.641919324112e+02       1.733573538194e+00       1.414875425053e+04       2.532799598012e+01       7.903793375486e+06       2.224563211205e+02       2.679467977593e-01       4.273312384818e-01       1.939593493472e-04       1.745189208786e-40       1.576690713995e-04       5.241701497474e-05       4.385135802907e-08       1.853572587560e-01       3.005277212328e+00       2.124290245059e+00       1.628636518987e-01       2.536907114028e-01 
       5.537322551045e+02       1.169340967760e-03       4.664475898531e+02       1.714600607587e+00       1.414649859309e+04       2.550148916512e+01       7.847519066379e+06       2.233342715974e+02       2.605630008061e-01       4.184685012053e-01       1.899366835536e-04       1.708994444485e-40       1.533270517616e-04       5.097164917094e-05       4.385135802907e-08       1.802493777366e-01       2.939855243538e+00       2.080231056203e+00       1.631527103026e-01       2.539789218666e-01 
       5.498704268029e+02       1.182703224760e-03       4.687123305563e+02       1.695840563978e+00       1.414423385239e+04       2.567615389063e+01       7.791640139065e+06       2.242140767563e+02       2.533826677956e-01       4.097895614307e-01       1.859974407365e-04       1.673550295604e-40       1.491046379733e-04       4.956612427634e-05       4.385135802907e-08       1.752822467431e-01       2.875875218433e+00       2.037085596533e+00       1.634426106432e-01       2.542660336755e-01 
       5.460354771305e+02       1.196213300259e-03       4.709861840479e+02       1.677290937403e+00       1.414195999890e+04       2.585199788701e+01       7.736153835557e+06       2.250957324487e+02       2.464001925402e-01       4.012906078630e-01       1.821398910054e-04       1.638841197095e-40       1.449985350176e-04       4.819934233862e-05       4.385135802907e-08       1.704519875891e-01       2.813304888695e+00       1.994834918426e+00       1.637333543269e-01       2.545520473073e-01 
       5.422272190798e+02       1.209872787486e-03       4.732691799519e+02       1.658949287753e+00       1.413967700299e+04       2.602902893368e+01       7.681057417023e+06       2.259792345003e+02       2.396101233120e-01       3.929679082316e-01       1.783623403375e-04       1.604851906642e-40       1.410055386527e-04       4.687023565856e-05       4.385135802907e-08       1.657548289388e-01       2.752112739336e+00       1.953460467123e+00       1.640249427613e-01       2.548369632822e-01 
       5.384454669438e+02       1.223683296575e-03       4.755613479896e+02       1.640813204391e+00       1.413738483496e+04       2.620725485942e+01       7.626348163657e+06       2.268645787115e+02       2.330071585877e-01       3.848178076513e-01       1.746631298345e-04       1.571567497962e-40       1.371225329117e-04       4.557776595649e-05       4.385135802907e-08       1.611871033635e-01       2.692267971704e+00       1.912944072588e+00       1.643173773554e-01       2.551207821626e-01 
       5.346900363066e+02       1.237646454744e-03       4.778627179801e+02       1.622880305786e+00       1.413508346497e+04       2.638668354263e+01       7.572023374545e+06       2.277517608576e+02       2.265861429109e-01       3.768367270183e-01       1.710406349938e-04       1.538973354260e-40       1.333464876703e-04       4.432092356180e-05       4.385135802907e-08       1.567452444787e-01       2.633740486907e+00       1.873267941525e+00       1.646106595199e-01       2.554035045526e-01 
       5.309607440348e+02       1.251763906474e-03       4.801733198408e+02       1.605148239140e+00       1.413277286310e+04       2.656732291167e+01       7.518080367532e+06       2.286407766891e+02       2.203420628676e-01       3.690211614388e-01       1.674932649958e-04       1.507055161810e-40       1.296744562824e-04       4.309872662474e-05       4.385135802907e-08       1.524257841606e-01       2.576500869613e+00       1.834414649574e+00       1.649047906669e-01       2.556851310975e-01 
       5.272574046291e+02       1.266037313697e-03       4.824931835876e+02       1.587620085970e+00       1.413045299936e+04       2.674918112938e+01       7.464516427674e+06       2.295316219318e+02       2.142700372686e-01       3.613676712227e-01       1.640194586160e-04       1.598420064749e-40       1.433233541664e-04       4.764565797241e-05       4.385135802907e-08       1.482253457544e-01       2.520537537376e+00       1.796367096466e+00       1.651997722100e-01       2.559647873782e-01 
       5.235798448350e+02       1.280468306819e-03       4.848223313888e+02       1.570282647168e+00       1.412812385156e+04       2.693226587080e+01       7.411329017859e+06       2.304242892401e+02       2.083653371841e-01       3.538729104804e-01       1.606176972042e-04       1.565268853656e-40       1.393763948187e-04       4.633183011839e-05       4.385135802907e-08       1.441406579336e-01       2.465787591998e+00       1.759108648457e+00       1.654956045504e-01       2.562442250479e-01 
       5.199278816102e+02       1.295058632109e-03       4.871608014219e+02       1.553139152262e+00       1.412578538152e+04       2.711658538579e+01       7.358515454878e+06       2.313187773510e+02       2.026233461424e-01       3.465335801394e-01       1.572864833603e-04       1.532805150306e-40       1.355381598415e-04       4.505421809646e-05       4.385135802907e-08       1.401685271666e-01       2.412241226288e+00       1.722622904345e+00       1.657922901164e-01       2.565225690846e-01 
       5.163013368621e+02       1.309810004944e-03       4.895086240017e+02       1.536187359795e+00       1.412343755894e+04       2.730214780541e+01       7.306073130331e+06       2.322150819182e+02       1.970395808310e-01       3.393464570779e-01       1.540243541566e-04       1.501014698021e-40       1.318056539511e-04       4.381182383640e-05       4.385135802907e-08       1.363058520373e-01       2.359871604394e+00       1.686893840588e+00       1.660898303266e-01       2.567998202945e-01 
       5.127000337366e+02       1.324724158894e-03       4.918658295437e+02       1.519425055284e+00       1.412108035340e+04       2.748896131209e+01       7.253999453939e+06       2.331131985722e+02       1.916096814626e-01       3.323083850040e-01       1.508298769989e-04       1.469883535728e-40       1.281759643830e-04       4.260367676947e-05       4.385135802907e-08       1.325496165807e-01       2.308652498624e+00       1.651905765884e+00       1.663882266011e-01       2.570759795235e-01 
       5.091237966091e+02       1.339802845913e-03       4.942324485642e+02       1.502850050876e+00       1.411871373438e+04       2.767703414001e+01       7.202291853420e+06       2.340131229201e+02       1.863294083721e-01       3.254162730705e-01       1.477016489972e-04       1.439397991834e-40       1.246462586190e-04       4.142883307067e-05       4.385135802907e-08       1.288968879281e-01       2.258558275417e+00       1.617643314287e+00       1.666874803619e-01       2.573510476564e-01 
       5.055724470290e+02       1.355047836570e-03       4.966085116812e+02       1.486463571308e+00       1.411633767126e+04       2.786637479803e+01       7.150947717221e+06       2.349148505456e+02       1.811946329159e-01       3.186670868795e-01       1.446382928828e-04       1.481746729906e-40       1.313363556062e-04       4.365791825223e-05       4.385135802907e-08       1.253448100124e-01       2.209573948827e+00       1.584091400519e+00       1.669875930320e-01       2.576244346087e-01 
       5.020458199535e+02       1.370460885000e-03       4.989940441609e+02       1.470256651412e+00       1.411395213878e+04       2.805699119037e+01       7.099964626439e+06       2.358183749437e+02       1.762013576115e-01       3.120578779109e-01       1.416384703662e-04       1.451015053559e-40       1.277195312000e-04       4.245402364994e-05       4.385135802907e-08       1.218906174997e-01       2.161654621022e+00       1.551235366147e+00       1.672885653455e-01       2.578973238918e-01 
       4.985437392958e+02       1.386043834459e-03       5.013890822900e+02       1.454230625476e+00       1.411155710066e+04       2.824889191995e+01       7.049340001348e+06       2.367236937289e+02       1.713456776749e-01       3.055857357752e-01       1.387008604644e-04       1.420920714231e-40       1.242023373297e-04       4.128331516454e-05       4.385135802907e-08       1.185316091817e-01       2.114786712072e+00       1.519060742391e+00       1.675903994197e-01       2.581691249842e-01 
       4.950660327416e+02       1.401798512421e-03       5.037936569935e+02       1.438384669127e+00       1.410915252595e+04       2.844208551828e+01       6.999071318895e+06       2.376308024180e+02       1.666237996866e-01       2.992478153549e-01       1.358241718205e-04       1.417455067491e-40       1.244274728769e-04       4.135907235630e-05       4.385135802907e-08       1.152651608890e-01       2.068950456380e+00       1.487553384953e+00       1.678930966831e-01       2.584396108967e-01 
       4.916125329873e+02       1.417726751748e-03       5.062077971771e+02       1.422714814787e+00       1.410673838577e+04       2.863658035703e+01       6.949156128402e+06       2.385396957066e+02       1.620320398896e-01       2.930413374452e-01       1.330071429944e-04       1.401000344723e-40       1.228143850184e-04       4.082255699751e-05       4.385135802907e-08       1.120887243129e-01       2.024117444215e+00       1.456699477188e+00       1.681966582983e-01       2.587091229039e-01 
       4.881830716147e+02       1.433830425574e-03       5.086315350162e+02       1.407220821494e+00       1.410431464793e+04       2.883238498294e+01       6.899591962494e+06       2.394503694639e+02       1.575668128989e-01       2.869635762871e-01       1.302485368042e-04       1.407779108833e-40       1.244714872274e-04       4.137525308259e-05       4.385135802907e-08       1.089998191958e-01       1.980270440447e+00       1.426485468190e+00       1.685010858290e-01       2.589773366140e-01 
       4.847774806057e+02       1.450111406531e-03       5.110648997369e+02       1.391897712267e+00       1.410188128321e+04       2.902950804888e+01       6.850376361558e+06       2.403628183904e+02       1.532246311443e-01       2.810118613020e-01       1.275471411138e-04       1.378581326570e-40       1.210437019791e-04       4.023429209906e-05       4.385135802907e-08       1.059960329450e-01       1.937379241415e+00       1.396898081330e+00       1.688063804565e-01       2.592447963420e-01 
       4.813955938582e+02       1.466571621438e-03       5.135079257828e+02       1.376745321690e+00       1.409943825716e+04       2.922795820831e+01       6.801506891131e+06       2.412770390831e+02       1.490021041324e-01       2.751835786212e-01       1.249017695267e-04       1.349989075580e-40       1.177103404949e-04       3.912478275416e-05       4.385135802907e-08       1.030750201227e-01       1.895427680795e+00       1.367924321957e+00       1.691125440059e-01       2.595111734527e-01 
       4.780372464384e+02       1.483212996706e-03       5.159606446000e+02       1.361761687012e+00       1.409698553835e+04       2.942774417470e+01       6.752981135372e+06       2.421930269525e+02       1.448959348047e-01       2.694761685983e-01       1.223112602570e-04       1.321989798808e-40       1.144688014210e-04       3.804585825040e-05       4.385135802907e-08       1.002344999264e-01       1.854394892213e+00       1.339551464970e+00       1.694195779156e-01       2.597764691640e-01 
       4.747022678766e+02       1.500037479274e-03       5.184230877404e+02       1.346947839760e+00       1.409452309521e+04       2.962887513259e+01       6.704796601028e+06       2.431107773870e+02       1.409029090282e-01       2.638871135397e-01       1.197744705609e-04       1.352419313454e-40       1.193993952584e-04       3.968882713993e-05       4.385135802907e-08       9.747224891885e-02       1.814268483035e+00       1.311766993831e+00       1.697274836240e-01       2.600401038843e-01 
       4.713905089599e+02       1.517046998886e-03       5.208952813747e+02       1.332295872084e+00       1.409205090157e+04       2.983135908594e+01       6.656951097682e+06       2.440302837152e+02       1.370199250090e-01       2.584139813593e-01       1.172902965501e-04       1.324369555485e-40       1.161112794931e-04       3.859436230421e-05       4.385135802907e-08       9.478612137557e-02       1.775012290773e+00       1.284558817602e+00       1.700362618855e-01       2.603032411899e-01 
       4.681018014191e+02       1.534243581304e-03       5.233772627664e+02       1.317806912575e+00       1.408956892018e+04       3.003520531696e+01       6.609442161675e+06       2.449515433385e+02       1.332439426100e-01       2.530543569608e-01       1.148576420483e-04       1.296901523977e-40       1.129137405377e-04       3.753006763434e-05       4.385135802907e-08       9.217401422431e-02       1.736615058830e+00       1.257914929801e+00       1.703459148326e-01       2.605653009789e-01 
       4.648359848609e+02       1.551629235929e-03       5.258690637871e+02       1.303479090621e+00       1.408707711916e+04       3.024042276031e+01       6.562267443614e+06       2.458745515873e+02       1.295720134042e-01       2.478058864854e-01       1.124754386735e-04       1.270003155421e-40       1.098042830042e-04       3.649511164291e-05       4.385135802907e-08       8.963388783493e-02       1.699057739687e+00       1.231823628389e+00       1.706564439116e-01       2.608262846074e-01 
       4.615928969509e+02       1.569205993463e-03       5.283707164162e+02       1.289314768088e+00       1.408457546653e+04       3.044702060790e+01       6.515424567385e+06       2.467993037726e+02       1.260012668729e-01       2.426662600726e-01       1.101426380141e-04       1.321258386369e-40       1.176712800567e-04       3.911610988942e-05       4.385135802907e-08       8.716375647201e-02       1.662332571211e+00       1.206273430024e+00       1.709678505710e-01       2.610853374587e-01 
       4.583723856845e+02       1.586975848084e-03       5.308822445231e+02       1.275303627475e+00       1.408206393842e+04       3.065500752171e+01       6.468911306755e+06       2.477257921532e+02       1.225289216135e-01       2.376332302368e-01       1.078582199695e-04       1.293854770896e-40       1.144307018101e-04       3.803744376679e-05       4.385135802907e-08       8.476169604760e-02       1.626399342251e+00       1.181253161580e+00       1.712801352348e-01       2.613441738851e-01 
       4.551742908812e+02       1.604940931511e-03       5.334036885389e+02       1.261448146604e+00       1.407954249441e+04       3.086439278989e+01       6.422725313318e+06       2.486540150481e+02       1.191522628008e-01       2.327045815653e-01       1.056211789966e-04       1.267019485312e-40       1.112793919415e-04       3.698851232765e-05       4.385135802907e-08       8.242582853021e-02       1.591251426572e+00       1.156751809253e+00       1.715933003796e-01       2.616019384479e-01 
       4.519984565630e+02       1.623103339689e-03       5.359350807683e+02       1.247746542485e+00       1.407701110218e+04       3.107518557344e+01       6.376864302307e+06       2.495839677121e+02       1.158686537774e-01       2.278781494440e-01       1.034305326089e-04       1.240740743823e-40       1.082148910846e-04       3.596849608262e-05       4.385135802907e-08       8.015432996222e-02       1.556871434284e+00       1.132758611825e+00       1.719073474605e-01       2.618586326349e-01 
       4.488447278367e+02       1.641465190775e-03       5.384764536257e+02       1.234197053358e+00       1.407446972932e+04       3.128739509076e+01       6.331326004831e+06       2.505156453815e+02       1.126755305346e-01       2.231518141430e-01       1.012853186924e-04       1.215007005019e-40       1.052348076308e-04       3.497659812405e-05       4.385135802907e-08       7.794542664221e-02       1.523242366518e+00       1.109263031220e+00       1.722222779346e-01       2.621142579660e-01 
       4.457129508860e+02       1.660028625369e-03       5.410278396351e+02       1.220797938431e+00       1.407191834331e+04       3.150103061799e+01       6.286108167767e+06       2.514490432748e+02       1.095703997110e-01       2.185234998868e-01       9.918459508295e-05       1.189806966810e-40       1.023368158623e-04       3.401204350386e-05       4.385135802907e-08       7.579739374033e-02       1.490347606477e+00       1.086254747877e+00       1.725380932610e-01       2.623688159926e-01 
       4.426029690156e+02       1.678795806767e-03       5.435892714313e+02       1.207552790645e+00       1.406935691151e+04       3.171610177167e+01       6.241208498087e+06       2.523841565927e+02       1.065508328518e-01       2.139911682270e-01       9.712743655911e-05       1.256794510759e-40       1.123907413455e-04       3.736141824950e-05       4.385135802907e-08       7.370855132711e-02       1.458183742195e+00       1.063723627760e+00       1.728547949011e-01       2.626211481276e-01 
       4.395146385084e+02       1.697768837674e-03       5.461607704226e+02       1.194449194683e+00       1.406678541252e+04       3.193261740439e+01       6.196624890973e+06       2.533209763862e+02       1.036144798364e-01       2.095528401887e-01       9.511294489318e-05       1.230727704536e-40       1.092955472310e-04       3.633113584329e-05       4.385135802907e-08       7.167727366219e-02       1.426708878679e+00       1.041659832648e+00       1.731723829120e-01       2.628735776566e-01 
       4.364478047163e+02       1.716950010545e-03       5.487423808279e+02       1.181490875258e+00       1.406420380212e+04       3.215058722546e+01       6.152355078319e+06       2.542595019719e+02       1.007590438366e-01       2.052065605672e-01       9.314023264671e-05       1.205201509153e-40       1.062856175764e-04       3.532925456994e-05       4.385135802907e-08       6.970197187132e-02       1.395920688318e+00       1.020053642342e+00       1.734908601631e-01       2.631249447612e-01 
       4.334023180576e+02       1.736341558154e-03       5.513341356160e+02       1.168676172849e+00       1.406161204733e+04       3.237002074530e+01       6.108396868987e+06       2.551997284992e+02       9.798229514488e-02       2.009504204768e-01       9.120843340451e-05       1.180204713505e-40       1.033586032959e-04       3.435499168509e-05       4.385135802907e-08       6.778110351216e-02       1.365803996986e+00       9.988955669639e-01       1.738102281227e-01       2.633752511155e-01 
       4.303780299911e+02       1.755945736934e-03       5.539360678681e+02       1.156003447633e+00       1.405901011508e+04       3.259092753372e+01       6.064748087067e+06       2.561416511012e+02       9.528206549032e-02       1.967825506140e-01       8.931669871732e-05       1.155726338960e-40       1.005122200239e-04       3.340758601380e-05       4.385135802907e-08       6.591316864237e-02       1.336343970938e+00       9.781763134216e-01       1.741304882616e-01       2.636244984236e-01 
       4.273747930084e+02       1.775764827218e-03       5.565482107783e+02       1.143471079237e+00       1.405639797217e+04       3.281331722031e+01       6.021406571771e+06       2.570852648946e+02       9.265624634617e-02       1.927011204370e-01       8.746419772923e-05       1.131755634538e-40       9.774424633208e-05       3.248629735633e-05       4.385135802907e-08       6.409670864875e-02       1.307526109051e+00       9.578867813235e-01       1.744516420529e-01       2.638726884190e-01 
       4.243924606271e+02       1.795801133497e-03       5.591705976541e+02       1.131077466503e+00       1.405377558529e+04       3.303719949473e+01       5.978370177329e+06       2.580305649801e+02       9.010278728368e-02       1.887043373624e-01       8.565011681300e-05       1.108282072192e-40       9.505252199521e-05       3.159040591014e-05       4.385135802907e-08       6.233030510847e-02       1.279336235230e+00       9.380180589851e-01       1.747736909720e-01       2.641198228644e-01 
       4.214308873837e+02       1.816056984677e-03       5.618032619168e+02       1.118821027244e+00       1.405114292103e+04       3.326258410708e+01       5.935636772885e+06       2.589775464426e+02       8.761969437142e-02       1.847904459775e-01       8.387365921275e-05       1.085295342183e-40       9.243494630518e-05       3.071921170792e-05       4.385135802907e-08       6.061257868181e-02       1.251760491004e+00       9.185614195163e-01       1.750966364969e-01       2.643659035511e-01 
       4.184899137797e+02       1.836534734655e-03       5.644462371020e+02       1.106706429591e+00       1.404849994584e+04       3.348948206945e+01       5.893204031017e+06       2.599262043474e+02       8.520501639407e-02       1.809577077984e-01       8.213403585623e-05       1.162413057340e-40       1.038194530382e-04       3.451169616767e-05       4.385135802907e-08       5.894217957868e-02       1.224799121298e+00       8.995082201868e-01       1.754204801026e-01       2.646094233690e-01 
       4.155694266161e+02       1.857236644715e-03       5.670995418249e+02       1.094719559955e+00       1.404584664112e+04       3.371790089162e+01       5.851070281630e+06       2.608765283624e+02       8.285689261435e-02       1.772044788711e-01       8.043050057694e-05       1.138303543767e-40       1.009602881861e-04       3.355998594491e-05       4.385135802907e-08       5.731782059896e-02       1.198410914948e+00       8.808502882237e-01       1.757452214252e-01       2.648534039241e-01 
       4.126692682396e+02       1.878165234899e-03       5.697632249205e+02       1.082865230516e+00       1.404318295803e+04       3.394785166852e+01       5.809233218001e+06       2.618285189421e+02       8.057347680988e-02       1.735290907838e-01       7.876229610738e-05       1.114694054260e-40       9.817988662911e-05       3.263451126064e-05       4.385135802907e-08       5.573822458342e-02       1.172597107461e+00       8.625793292495e-01       1.760708637974e-01       2.650963363122e-01 
       4.097892971912e+02       1.899322934359e-03       5.724373202706e+02       1.071141932635e+00       1.404050886268e+04       3.417934439548e+01       5.767690767906e+06       2.627821711115e+02       7.835298589574e-02       1.699299292597e-01       7.712868975115e-05       1.091574219233e-40       9.547607836346e-05       3.173454904412e-05       4.385135802907e-08       5.420215804940e-02       1.147345039848e+00       8.446873180240e-01       1.763974087071e-01       2.653382224354e-01 
       4.069293729959e+02       1.920712197977e-03       5.751218618731e+02       1.059548175501e+00       1.403782432107e+04       3.441238912995e+01       5.726440873522e+06       2.637374798814e+02       7.619368591845e-02       1.664054134964e-01       7.552896400524e-05       1.068933884130e-40       9.284675317259e-05       3.085939615004e-05       4.385135802907e-08       5.270842150181e-02       1.122642336207e+00       8.271663957220e-01       1.767248576446e-01       2.655790642225e-01 
       4.040893561555e+02       1.942335506634e-03       5.778168838428e+02       1.048082485914e+00       1.403512929910e+04       3.464699599195e+01       5.685481491333e+06       2.646944402486e+02       7.409389070232e-02       1.629539954711e-01       7.396241624505e-05       1.046763104958e-40       9.028985898005e-05       3.000836880947e-05       4.385135802907e-08       5.125584849678e-02       1.098476897279e+00       8.100088664824e-01       1.770532121031e-01       2.658188636292e-01 
       4.012691081421e+02       1.964195367485e-03       5.805224204119e+02       1.036743408065e+00       1.403242376253e+04       3.488317516436e+01       5.644810592027e+06       2.656530471963e+02       7.205196053303e-02       1.595741592618e-01       7.242835841584e-05       1.025052143932e-40       8.780340024762e-05       2.918080209602e-05       4.385135802907e-08       4.984330473094e-02       1.074836894166e+00       7.932071940298e-01       1.773824735779e-01       2.660576226371e-01 
